orthogroup_ID,geneID,spcies,UniProtKB_ID,PANTHER_ID
OG0000354,5499,Hsap,A0A140VJS9,NA
OG0000354,5500,Hsap,P62140,PTHR11668
OG0000354,5500,Hsap,V9HW04,NA
OG0000354,5501,Hsap,P36873,PTHR11668
OG0000354,5501,Hsap,A0A024RBP2,NA
OG0000355,116969,Hsap,Q96L15,PTHR10339
OG0000356,221823,Hsap,P21108,PTHR10210
OG0000356,5631,Hsap,P60891,PTHR10210
OG0000356,5631,Hsap,B7ZB02,NA
OG0000356,5634,Hsap,P11908,PTHR10210
OG0000356,5634,Hsap,A0A140VK41,NA
OG0000358,100527949,Hsap,A0A087WTJ2,NA
OG0000358,55340,Hsap,Q96F15,PTHR10903
OG0000358,55340,Hsap,A0A090N8P9,NA
OG0000361,286362,Hsap,Q8NGT0,PTHR26453
OG0000361,138799,Hsap,Q8NGS8,PTHR26453
OG0000361,392376,Hsap,Q8NGS9,PTHR26453
OG0000361,392376,Hsap,A0A126GWR7,NA
OG0000362,283189,Hsap,Q8NGQ1,PTHR48018
OG0000364,6477,Hsap,Q8IUQ4,PTHR45877
OG0000368,3123,Hsap,P01911,PTHR19944
OG0000368,3123,Hsap,A0A224MM52,NA
OG0000368,3123,Hsap,D7RIH8,NA
OG0000368,3123,Hsap,Q5Y7D1,NA
OG0000368,3123,Hsap,X5DNQ0,NA
OG0000368,3125,Hsap,P79483,PTHR19944
OG0000368,3125,Hsap,A0A4D6G1L1,NA
OG0000368,3126,Hsap,P13762,PTHR19944
OG0000368,3126,Hsap,X5D2U9,PTHR19944
OG0000368,3127,Hsap,Q30154,PTHR19944
OG0000368,3127,Hsap,A0A2Z4LKS3,NA
OG0000368,3115,Hsap,P04440,PTHR19944
OG0000368,3115,Hsap,I4EC15,NA
OG0000369,10477,Hsap,Q969T4,PTHR24068
OG0000369,10477,Hsap,R4GNG6,NA
OG0000369,7325,Hsap,Q96LR5,PTHR24068
OG0000369,7324,Hsap,P51965,PTHR24068
OG0000369,7324,Hsap,A0A024R2K3,NA
OG0000369,7324,Hsap,B7Z306,NA
OG0000371,10398,Hsap,P24844,PTHR23049
OG0000371,10398,Hsap,A0A384NY64,NA
OG0000371,10627,Hsap,P19105,PTHR23049
OG0000371,10627,Hsap,J3QRS3,NA
OG0000371,10627,Hsap,O14950,PTHR23049
OG0000371,103910,Hsap,O14950,PTHR23049
OG0000373,112577516,Hsap,NA,NA
OG0000374,140735,Hsap,Q96FJ2,PTHR11886
OG0000374,8655,Hsap,P63167,PTHR11886
OG0000374,8655,Hsap,Q6FGH9,NA
OG0000375,1048,Hsap,P06731,PTHR44337
OG0000375,1048,Hsap,A0A024R0K5,NA
OG0000375,1048,Hsap,Q53G30,NA
OG0000375,634,Hsap,P13688,PTHR44427
OG0000375,634,Hsap,Q3KRG8,NA
OG0000375,4680,Hsap,P40199,PTHR44337
OG0000375,1088,Hsap,P31997,PTHR44337
OG0000375,1088,Hsap,B4DLI3,NA
OG0000375,1088,Hsap,Q0Z7S6,NA
OG0000375,440533,Hsap,Q9UQ74,PTHR44427
OG0000375,5672,Hsap,Q00888,PTHR44427
OG0000375,5672,Hsap,B3KQL2,NA
OG0000375,5672,Hsap,Q6P520,NA
OG0000375,5672,Hsap,Q96QL5,NA
OG0000375,5678,Hsap,Q00887,PTHR44427
OG0000375,5678,Hsap,B4DTI5,NA
OG0000375,5678,Hsap,E7EW65,NA
OG0000375,5678,Hsap,G3XAA7,NA
OG0000375,5678,Hsap,M0R0E4,NA
OG0000375,5678,Hsap,M0R0U8,NA
OG0000375,5678,Hsap,Q05DN5,NA
OG0000375,5678,Hsap,Q13178,NA
OG0000375,5676,Hsap,Q13046,PTHR44427
OG0000375,5676,Hsap,A0A096LNM5,NA
OG0000375,5675,Hsap,Q00889,PTHR44427
OG0000375,5669,Hsap,P11464,PTHR44427
OG0000375,5669,Hsap,G5E9F7,NA
OG0000375,5669,Hsap,O75238,NA
OG0000375,5670,Hsap,P11465,PTHR44337
OG0000375,5670,Hsap,A0A024R0M4,NA
OG0000375,5680,Hsap,Q9UQ72,PTHR44337
OG0000375,5671,Hsap,Q16557,PTHR44427
OG0000375,5673,Hsap,Q15238,PTHR44337
OG0000375,5673,Hsap,A0A024R0S1,NA
OG0000375,1087,Hsap,Q14002,PTHR12080
OG0000375,1084,Hsap,P40198,PTHR44427
OG0000375,1089,Hsap,O75871,PTHR44427
OG0000375,90273,Hsap,Q3KPI0,PTHR12080
OG0000375,90273,Hsap,A0A0B4J1W4,NA
OG0000375,90273,Hsap,A0A0G2JSC8,NA
OG0000377,6476,Hsap,P14410,PTHR22762
OG0000377,8972,Hsap,O43451,PTHR22762
OG0000377,8972,Hsap,E7ER45,NA
OG0000377,93432,Hsap,Q2M2H8,PTHR22762
OG0000378,6710,Hsap,P11277,PTHR11915
OG0000378,6712,Hsap,O15020,PTHR11915
OG0000378,6711,Hsap,Q01082,PTHR11915
OG0000378,6711,Hsap,B2ZZ89,NA
OG0000379,100293534,Hsap,P0C0L5,PTHR11412
OG0000379,721,Hsap,P0C0L5,PTHR11412
OG0000379,721,Hsap,P0C0L4,PTHR11412
OG0000379,110384692,Hsap,NA,NA
OG0000379,720,Hsap,P0C0L4,PTHR11412
OG0000380,316,Hsap,Q06278,PTHR11908
OG0000381,10396,Hsap,Q9Y2Q0,PTHR24092
OG0000381,51761,Hsap,Q9NTI2,PTHR24092
OG0000381,51761,Hsap,B7Z880,NA
OG0000381,51761,Hsap,Q6ZU25,NA
OG0000382,3681,Hsap,Q13349,PTHR23220
OG0000382,3681,Hsap,Q59H14,NA
OG0000382,3687,Hsap,P20702,PTHR23220
OG0000382,3687,Hsap,H3BN02,NA
OG0000382,3684,Hsap,P11215,PTHR23220
OG0000384,7088,Hsap,Q04724,PTHR10814
OG0000384,7088,Hsap,B4DEF9,NA
OG0000384,7088,Hsap,Q59EF7,NA
OG0000384,7091,Hsap,Q04727,PTHR10814
OG0000384,7090,Hsap,Q04726,PTHR10814
OG0000384,7090,Hsap,B3KUA2,NA
OG0000384,7090,Hsap,H0YL70,NA
OG0000384,7090,Hsap,Q6PRX3,NA
OG0000385,4057,Hsap,P02788,PTHR11485
OG0000385,4057,Hsap,B3KSL2,NA
OG0000385,4057,Hsap,E7ER44,NA
OG0000385,4057,Hsap,Q2TUW9,NA
OG0000385,4057,Hsap,V9HWI4,NA
OG0000385,7018,Hsap,P02787,PTHR11485
OG0000385,7018,Hsap,A0PJA6,NA
OG0000385,7018,Hsap,Q06AH7,NA
OG0000386,1066,Hsap,P23141,PTHR11559
OG0000386,107987423,Hsap,NA,NA
OG0000387,7626,Hsap,P51815,PTHR23226
OG0000387,7626,Hsap,Q86TD5,NA
OG0000389,5019,Hsap,P55809,PTHR13707
OG0000389,5019,Hsap,A0A024R040,NA
OG0000389,64064,Hsap,Q9BYC2,PTHR13707
OG0000390,276,Hsap,Q6NSB3,NA
OG0000390,276,Hsap,P0DTE7,NA
OG0000390,276,Hsap,P0DTE8,NA
OG0000390,276,Hsap,P0DUB6,NA
OG0000390,278,Hsap,P0DTE7,NA
OG0000390,278,Hsap,P0DTE8,NA
OG0000390,278,Hsap,P0DUB6,NA
OG0000390,277,Hsap,P0DTE7,NA
OG0000390,277,Hsap,P0DTE8,NA
OG0000390,277,Hsap,P0DUB6,NA
OG0000390,279,Hsap,P04746,PTHR43447
OG0000390,279,Hsap,Q53F26,NA
OG0000390,280,Hsap,P19961,PTHR43447
OG0000391,3887,Hsap,Q14533,PTHR45616
OG0000391,3892,Hsap,O43790,PTHR45616
OG0000391,3892,Hsap,A8K872,NA
OG0000391,3889,Hsap,P78385,PTHR45616
OG0000391,3891,Hsap,P78386,PTHR45616
OG0000391,3891,Hsap,B7Z7N3,NA
OG0000391,3891,Hsap,F5GYI5,NA
OG0000392,390940,Hsap,A6NC86,PTHR20914
OG0000393,10325,Hsap,Q5VZM2,PTHR11259
OG0000393,10670,Hsap,Q7L523,PTHR11259
OG0000394,338674,Hsap,O95221,PTHR26452
OG0000395,254973,Hsap,Q8NGR5,PTHR48001
OG0000395,392390,Hsap,Q8NGR2,PTHR48001
OG0000395,392390,Hsap,A0A0C4DFP2,NA
OG0000396,26476,Hsap,P30954,PTHR26451
OG0000396,26476,Hsap,A0A126GWQ9,NA
OG0000397,26693,Hsap,Q8NHB1,PTHR26453
OG0000397,285659,Hsap,Q96R30,PTHR26453
OG0000398,81300,Hsap,Q8NGL7,PTHR48002
OG0000400,10249,Hsap,Q6IB77,PTHR15298
OG0000400,10249,Hsap,A0A384P5E3,NA
OG0000402,10257,Hsap,O15439,PTHR24223
OG0000402,10257,Hsap,A8K2Q2,NA
OG0000404,5644,Hsap,P07477,PTHR24264
OG0000404,5645,Hsap,P07478,PTHR24264
OG0000404,5645,Hsap,A6XMV9,NA
OG0000404,5645,Hsap,Q5NV56,NA
OG0000404,5645,Hsap,Q6PK75,NA
OG0000404,5646,Hsap,P35030,PTHR24264
OG0000404,5646,Hsap,Q7Z5F4,NA
OG0000405,140801,Hsap,Q96L21,PTHR11726
OG0000405,6134,Hsap,P27635,PTHR11726
OG0000405,6134,Hsap,A0A087WV22,NA
OG0000405,6134,Hsap,X5D2T3,NA
OG0000406,2919,Hsap,P09341,PTHR10179
OG0000406,2920,Hsap,P19875,PTHR10179
OG0000406,2920,Hsap,A0A024RDD9,NA
OG0000406,2921,Hsap,P19876,PTHR10179
OG0000407,1350,Hsap,P15954,PTHR13313
OG0000412,100132247,Hsap,A8MRT5,PTHR15438
OG0000412,100132247,Hsap,B4E0Y1,NA
OG0000412,23117,Hsap,NA,NA
OG0000412,440345,Hsap,NA,NA
OG0000412,440353,Hsap,NA,NA
OG0000412,613037,Hsap,A6NJU9,PTHR15438
OG0000412,728888,Hsap,NA,NA
OG0000412,100288332,Hsap,E9PKD4,PTHR15438
OG0000412,101059938,Hsap,E9PJI5,PTHR15438
OG0000412,101059938,Hsap,P0DM63,PTHR15438
OG0000412,101059953,Hsap,E9PJI5,PTHR15438
OG0000412,101059953,Hsap,P0DM63,PTHR15438
OG0000412,9284,Hsap,Q9UND3,PTHR15438
OG0000412,642778,Hsap,F8WFD2,PTHR15438
OG0000412,642778,Hsap,E9PNV8,NA
OG0000412,642778,Hsap,O15103,NA
OG0000412,642799,Hsap,A0A0B4J2F6,NA
OG0000412,642799,Hsap,Q9UND3,PTHR15438
OG0000412,642799,Hsap,O15103,NA
OG0000412,100507607,Hsap,F8W1W9,PTHR15438
OG0000412,728734,Hsap,E9PQR5,PTHR15438
OG0000412,728741,Hsap,E9PJ23,PTHR15438
OG0000412,728741,Hsap,B2RXF8,NA
OG0000412,728741,Hsap,E9PS57,NA
OG0000412,440348,Hsap,A6NHN6,PTHR15438
OG0000412,729978,Hsap,NA,NA
OG0000413,100287399,Hsap,H3BUK9,PTHR24118
OG0000413,100287399,Hsap,Q495V5,NA
OG0000413,100996331,Hsap,A0A0A6YYL3,PTHR24118
OG0000413,102723502,Hsap,A0A0G2JMU2,NA
OG0000413,102723502,Hsap,A0A0G2JQB7,NA
OG0000413,102724631,Hsap,A0JP26,PTHR24118
OG0000413,102724631,Hsap,A0A0C4DH93,NA
OG0000413,100288966,Hsap,Q86YR6,PTHR24118
OG0000413,317754,Hsap,Q86YR6,PTHR24118
OG0000413,388468,Hsap,B2RU33,PTHR24118
OG0000413,23784,Hsap,Q6S545,PTHR24118
OG0000413,404785,Hsap,Q6S5H5,PTHR24118
OG0000413,641455,Hsap,A6NI47,PTHR24118
OG0000413,445582,Hsap,Q6S8J3,PTHR24118
OG0000413,728378,Hsap,A5A3E0,PTHR24118
OG0000413,653269,Hsap,P0CG38,PTHR24118
OG0000413,653781,Hsap,P0CG39,PTHR24118
OG0000413,340441,Hsap,Q6S8J7,PTHR24118
OG0000413,101928764,Hsap,NA,NA
OG0000413,105375817,Hsap,NA,NA
OG0000414,114788,Hsap,Q7Z407,PTHR45656
OG0000414,114784,Hsap,Q7Z408,PTHR45656
OG0000414,64478,Hsap,Q96PZ7,PTHR45656
OG0000414,64478,Hsap,Q59FF8,NA
OG0000415,23324,Hsap,Q9Y2E5,PTHR11607
OG0000415,23324,Hsap,B7Z754,NA
OG0000415,23324,Hsap,E9PCD7,NA
OG0000417,139420,Hsap,NA,NA
OG0000417,57223,Hsap,Q5MIZ7,PTHR23318
OG0000417,55671,Hsap,Q6IN85,PTHR23318
OG0000417,55671,Hsap,A0A024R6M2,NA
OG0000417,55671,Hsap,Q8N6W1,NA
OG0000418,10781,Hsap,Q14584,PTHR24381
OG0000418,10781,Hsap,A0A024R7B6,NA
OG0000418,10781,Hsap,A0A3F2YPB8,NA
OG0000418,54811,Hsap,Q6V9R5,PTHR24384
OG0000418,54811,Hsap,A0A024R7A3,NA
OG0000418,54811,Hsap,B4DMG0,NA
OG0000418,54811,Hsap,B4DZP9,NA
OG0000418,54811,Hsap,B4E2P7,NA
OG0000418,54811,Hsap,K7EIE6,NA
OG0000418,93134,Hsap,Q8N587,PTHR24377
OG0000418,93134,Hsap,A8KAD9,NA
OG0000418,79088,Hsap,Q9BUY5,PTHR24377
OG0000418,79088,Hsap,A0A024R7D7,NA
OG0000418,79088,Hsap,K7EME3,NA
OG0000418,79088,Hsap,K7ER43,NA
OG0000418,79088,Hsap,Q59EH4,NA
OG0000418,147741,Hsap,Q96MR9,PTHR24381
OG0000418,197320,Hsap,Q96MU6,PTHR24381
OG0000418,197320,Hsap,A0A0A0MSW5,NA
OG0000418,7675,Hsap,P58317,PTHR24377
OG0000418,84527,Hsap,Q9BR84,PTHR24381
OG0000418,84527,Hsap,A0A024R7B5,NA
OG0000418,84527,Hsap,A0A0A0MTS4,NA
OG0000418,84527,Hsap,A0A0A0MTT2,NA
OG0000418,84527,Hsap,B3KPL8,NA
OG0000418,84527,Hsap,B4DP29,NA
OG0000418,84527,Hsap,Q3LIC1,NA
OG0000419,239,Hsap,P18054,PTHR11771
OG0000419,246,Hsap,P16050,PTHR11771
OG0000422,107987478,Hsap,Q38LG2,NA
OG0000422,107987479,Hsap,Q38LG2,NA
OG0000422,1565,Hsap,P10635,PTHR24300
OG0000422,1565,Hsap,C1ID52,NA
OG0000422,1565,Hsap,Q5Y7H2,NA
OG0000422,1564,Hsap,A0A087X1C5,PTHR24300
OG0000423,54575,Hsap,Q9HAW8,PTHR48050
OG0000423,54575,Hsap,Q5DT02,NA
OG0000423,54576,Hsap,Q9HAW9,PTHR48050
OG0000423,54576,Hsap,Q5DSZ6,NA
OG0000423,54577,Hsap,Q9HAW7,PTHR48050
OG0000423,54577,Hsap,Q5DSZ7,NA
OG0000423,54600,Hsap,O60656,PTHR48050
OG0000423,54600,Hsap,Q5DSZ5,NA
OG0000423,54578,Hsap,P19224,PTHR48050
OG0000423,54578,Hsap,Q5DSZ8,NA
OG0000423,54578,Hsap,Q5DT01,NA
OG0000423,54579,Hsap,P35504,PTHR48050
OG0000423,54579,Hsap,Q5DSZ9,NA
OG0000423,54657,Hsap,P22310,PTHR48050
OG0000423,54659,Hsap,P35503,PTHR48050
OG0000423,54659,Hsap,Q5DT01,NA
OG0000423,54658,Hsap,P22309,PTHR48050
OG0000423,54658,Hsap,Q5DT03,NA
OG0000424,1579,Hsap,Q02928,PTHR24291
OG0000424,284541,Hsap,Q5TCH4,PTHR24291
OG0000424,284541,Hsap,A0A087WZX9,NA
OG0000424,284541,Hsap,A5PKT5,NA
OG0000424,284541,Hsap,A5PL05,NA
OG0000424,284541,Hsap,Q5TCH5,NA
OG0000426,948,Hsap,P16671,PTHR11923
OG0000426,948,Hsap,A4D1B1,NA
OG0000426,948,Hsap,B7Z6C3,NA
OG0000426,948,Hsap,E9PLT1,NA
OG0000427,200909,Hsap,Q70Z44,PTHR18945
OG0000427,200909,Hsap,F6WC43,NA
OG0000427,285242,Hsap,A5X5Y0,PTHR18945
OG0000427,170572,Hsap,Q8WXA8,PTHR18945
OG0000428,3384,Hsap,P13598,PTHR13771
OG0000428,3384,Hsap,Q6FHE2,NA
OG0000429,120775,Hsap,Q8NGH3,PTHR26453
OG0000430,9212,Hsap,Q96GD4,PTHR24350
OG0000430,6795,Hsap,Q9UQB9,PTHR24350
OG0000431,143502,Hsap,Q8NH67,PTHR26450
OG0000431,390037,Hsap,Q8NGK6,PTHR26450
OG0000433,127068,Hsap,Q8NGX1,PTHR26453
OG0000433,343173,Hsap,Q8NH03,PTHR26453
OG0000433,343173,Hsap,A0A126GVW5,NA
OG0000434,144124,Hsap,Q9H207,PTHR26453
OG0000434,144124,Hsap,A0A126GWR0,NA
OG0000434,341276,Hsap,Q9H208,PTHR26453
OG0000435,283110,Hsap,P0C646,PTHR26450
OG0000438,219428,Hsap,Q8NGL9,PTHR48002
OG0000439,2350,Hsap,P14207,PTHR10517
OG0000439,2352,Hsap,P41439,PTHR10517
OG0000439,2348,Hsap,P15328,PTHR10517
OG0000439,2348,Hsap,A0A024R5H1,NA
OG0000440,759,Hsap,P00915,PTHR18952
OG0000440,759,Hsap,V9HWE3,NA
OG0000441,541578,Hsap,Q96DE9,PTHR31666
OG0000441,541578,Hsap,Q5HY62,NA
OG0000441,91966,Hsap,Q8TE69,PTHR31666
OG0000442,3208,Hsap,P84074,PTHR23055
OG0000442,3241,Hsap,P37235,PTHR23055
OG0000442,3241,Hsap,O75544,NA
OG0000442,3241,Hsap,Q6FGY1,NA
OG0000443,5879,Hsap,P63000,PTHR24072
OG0000443,5879,Hsap,A4D2P0,NA
OG0000443,5879,Hsap,A4D2P1,NA
OG0000443,5881,Hsap,P60763,PTHR24072
OG0000443,5880,Hsap,P15153,PTHR24072
OG0000443,5880,Hsap,A0A024R1P2,NA
OG0000443,5880,Hsap,V9H0H7,NA
OG0000444,377,Hsap,P61204,PTHR11711
OG0000444,377,Hsap,A0A024R0Y6,NA
OG0000445,9235,Hsap,P24001,NA
OG0000446,338324,Hsap,Q86SG5,PTHR11639
OG0000446,6278,Hsap,P31151,PTHR11639
OG0000447,6706,Hsap,Q9BYE4,NA
OG0000447,6700,Hsap,P35326,NA
OG0000447,6701,Hsap,P35325,NA
OG0000447,6703,Hsap,P22532,NA
OG0000447,6704,Hsap,P22531,NA
OG0000447,6705,Hsap,Q96RM1,NA
OG0000449,100132406,Hsap,A0A075B762,NA
OG0000449,25832,Hsap,A0A087WZJ2,NA
OG0000449,100288142,Hsap,P0DPF2,PTHR14199
OG0000449,101060226,Hsap,NA,NA
OG0000449,284565,Hsap,Q8N660,PTHR14199
OG0000449,284565,Hsap,B4DRP3,NA
OG0000449,101060684,Hsap,NA,NA
OG0000449,728841,Hsap,NA,NA
OG0000449,400818,Hsap,P0DPF3,PTHR14199
OG0000449,400818,Hsap,B4DG53,NA
OG0000449,149013,Hsap,Q5TAG4,PTHR14199
OG0000449,200030,Hsap,Q86T75,PTHR14199
OG0000449,102724250,Hsap,NA,NA
OG0000449,55672,Hsap,Q3BBV0,PTHR14199
OG0000449,148545,Hsap,Q96M43,PTHR14199
OG0000449,148545,Hsap,A0A087WVM6,NA
OG0000449,148545,Hsap,B7ZAX3,NA
OG0000449,653149,Hsap,Q5VWK0,PTHR14199
OG0000449,343505,Hsap,P0C2Y1,PTHR14199
OG0000449,84224,Hsap,Q9H094,PTHR14199
OG0000450,100510707,Hsap,NA,NA
OG0000450,101060321,Hsap,Q6DHY5,PTHR22957
OG0000450,101060321,Hsap,Q6IPX1,PTHR22957
OG0000450,414059,Hsap,A6NDS4,PTHR22957
OG0000450,729877,Hsap,P0C7X1,PTHR22957
OG0000450,101060376,Hsap,B9A6J9,PTHR22957
OG0000450,102724862,Hsap,A0A087WXS9,PTHR22957
OG0000450,101060389,Hsap,A0A087WVF3,PTHR22957
OG0000450,101060351,Hsap,A0A087X1G2,PTHR22957
OG0000450,414060,Hsap,Q6IPX1,PTHR22957
OG0000450,414060,Hsap,Q8IZP1,PTHR22957
OG0000450,729873,Hsap,Q6IPX1,PTHR22957
OG0000450,729873,Hsap,Q8IZP1,PTHR22957
OG0000450,102723859,Hsap,A0A087X179,PTHR22957
OG0000450,84218,Hsap,A6NER0,PTHR22957
OG0000450,9098,Hsap,P35125,PTHR22957
OG0000450,254272,Hsap,Q2M2D7,PTHR22957
OG0000450,353149,Hsap,Q86UD7,PTHR22957
OG0000450,26083,Hsap,NA,NA
OG0000451,100293516,Hsap,E7ETH6,PTHR24381
OG0000451,79818,Hsap,Q9H707,PTHR24377
OG0000451,79818,Hsap,B7Z1H1,NA
OG0000451,730051,Hsap,B7Z6K7,PTHR24376
OG0000451,147686,Hsap,Q8TF45,PTHR24377
OG0000451,147686,Hsap,B7Z1P3,NA
OG0000451,147686,Hsap,B7Z993,NA
OG0000451,147686,Hsap,J3KQR4,NA
OG0000451,147686,Hsap,M0QX82,NA
OG0000451,147687,Hsap,Q8TAU3,PTHR24377
OG0000451,147687,Hsap,M0R230,NA
OG0000451,84914,Hsap,Q96SQ5,PTHR24377
OG0000451,284309,Hsap,Q68DI1,PTHR24377
OG0000451,284309,Hsap,B2RN90,NA
OG0000451,284309,Hsap,B4DSC6,NA
OG0000451,10172,Hsap,Q9Y2P7,PTHR24377
OG0000451,7710,Hsap,Q13106,PTHR24377
OG0000451,7710,Hsap,A0A024R4Q0,NA
OG0000451,10520,Hsap,Q13398,PTHR24377
OG0000451,10520,Hsap,A0A0A0MTK1,NA
OG0000451,284306,Hsap,Q8IVP9,PTHR24377
OG0000451,388567,Hsap,O43361,PTHR24381
OG0000451,388567,Hsap,A0A024R4P6,NA
OG0000451,7565,Hsap,P17021,PTHR24377
OG0000451,348327,Hsap,Q6P9A1,PTHR24377
OG0000451,90233,Hsap,Q7Z340,PTHR24377
OG0000451,55659,Hsap,Q9BWM5,PTHR24377
OG0000452,140453,Hsap,Q685J3,PTHR37999
OG0000452,10071,Hsap,Q9UKN1,PTHR24041
OG0000452,4584,Hsap,Q02505,PTHR24041
OG0000452,4584,Hsap,Q9H3Q6,NA
OG0000453,3075,Hsap,P08603,PTHR45785
OG0000453,3075,Hsap,A0A024R962,NA
OG0000453,3075,Hsap,A0A0D9SG88,NA
OG0000454,23708,Hsap,Q8IYD1,PTHR23115
OG0000454,2935,Hsap,P15170,PTHR23115
OG0000454,2935,Hsap,B2RCT6,NA
OG0000454,2935,Hsap,Q7KZX8,NA
OG0000455,2710,Hsap,P32189,PTHR10196
OG0000455,2710,Hsap,B4DH54,NA
OG0000455,2712,Hsap,Q14410,PTHR10196
OG0000455,2712,Hsap,A0A140VKG0,NA
OG0000456,4128,Hsap,P21397,PTHR43563
OG0000456,4128,Hsap,Q49A63,NA
OG0000456,4128,Hsap,Q53YE7,NA
OG0000456,4129,Hsap,P27338,PTHR43563
OG0000456,4129,Hsap,B7Z242,NA
OG0000457,4179,Hsap,P15529,PTHR19325
OG0000458,11145,Hsap,P53816,PTHR13943
OG0000458,11145,Hsap,A0A024R561,NA
OG0000458,54979,Hsap,Q9NWW9,PTHR13943
OG0000458,5920,Hsap,Q9UL19,PTHR13943
OG0000464,128367,Hsap,Q8NGY0,PTHR24242
OG0000464,128367,Hsap,A0A126GWA4,NA
OG0000465,26212,Hsap,P58173,PTHR26453
OG0000465,26212,Hsap,A0A126GW55,NA
OG0000465,81697,Hsap,Q9GZK3,PTHR26453
OG0000465,81697,Hsap,A0A126GWD0,NA
OG0000466,343171,Hsap,Q7Z3T1,PTHR26453
OG0000467,341152,Hsap,A6NND4,PTHR48001
OG0000467,341152,Hsap,A0A126GWB1,NA
OG0000468,26339,Hsap,Q8NHB7,PTHR26452
OG0000468,26339,Hsap,A0A126GWC1,NA
OG0000468,402135,Hsap,Q8NHB8,PTHR26452
OG0000468,402135,Hsap,A0A126GVB4,NA
OG0000468,403277,Hsap,A6NET4,PTHR26452
OG0000468,403278,Hsap,A6NMS3,PTHR26452
OG0000469,26692,Hsap,Q9Y3N9,PTHR26453
OG0000469,26692,Hsap,A0A126GVA1,NA
OG0000470,442184,Hsap,O76000,PTHR26453
OG0000470,442184,Hsap,A0A126GV76,NA
OG0000474,403257,Hsap,NA,NA
OG0000475,23430,Hsap,Q9BZJ3,PTHR24256
OG0000475,64499,Hsap,A0A140VJT7,NA
OG0000475,64499,Hsap,P20231,PTHR24256
OG0000475,7177,Hsap,Q15661,PTHR24256
OG0000475,7177,Hsap,P20231,PTHR24256
OG0000475,25823,Hsap,Q9NRR2,PTHR24256
OG0000476,100131439,Hsap,Q6UXZ3,PTHR11860
OG0000476,146722,Hsap,Q8TDQ1,PTHR11860
OG0000476,146722,Hsap,B4DQD2,NA
OG0000476,146722,Hsap,J3KS52,NA
OG0000477,1504,Hsap,P17538,PTHR24250
OG0000477,440387,Hsap,Q6GPI1,PTHR24250
OG0000478,51121,Hsap,Q9UNX3,PTHR11143
OG0000478,6154,Hsap,P61254,PTHR11143
OG0000479,5320,Hsap,P14555,PTHR11716
OG0000479,5320,Hsap,A0A024RA96,NA
OG0000481,6613,Hsap,P61956,PTHR10562
OG0000481,6613,Hsap,A0A024R8S3,NA
OG0000481,387082,Hsap,Q6EEV6,PTHR10562
OG0000481,6612,Hsap,P55854,PTHR10562
OG0000486,26167,Hsap,Q9Y5E4,PTHR24028
OG0000486,26167,Hsap,Q59FR6,NA
OG0000486,56130,Hsap,Q9Y5E3,PTHR24028
OG0000486,56130,Hsap,A0A096LNH7,NA
OG0000486,56130,Hsap,B4DSB6,NA
OG0000486,56131,Hsap,Q9Y5E5,PTHR24028
OG0000486,56132,Hsap,Q9Y5E6,PTHR24028
OG0000486,56121,Hsap,Q9Y5E8,PTHR24028
OG0000486,56121,Hsap,B2R708,NA
OG0000486,56123,Hsap,Q9Y5F0,PTHR24028
OG0000486,56128,Hsap,Q9UN66,PTHR24028
OG0000486,57717,Hsap,Q9NRJ7,PTHR24028
OG0000486,56122,Hsap,Q9Y5E9,PTHR24028
OG0000486,56124,Hsap,Q9Y5F1,PTHR24028
OG0000486,56125,Hsap,Q9Y5F2,PTHR24028
OG0000486,56126,Hsap,Q9UN67,PTHR24028
OG0000486,56127,Hsap,Q9Y5E1,PTHR24028
OG0000486,56127,Hsap,Q59H00,NA
OG0000486,56129,Hsap,Q9Y5E2,PTHR24028
OG0000486,56133,Hsap,Q9Y5E7,PTHR24028
OG0000486,56133,Hsap,Q4KMG6,NA
OG0000489,23095,Hsap,O60333,PTHR24115
OG0000489,547,Hsap,Q12756,PTHR24115
OG0000489,547,Hsap,A0A3B3IT28,NA
OG0000489,547,Hsap,A0A3B3ITE5,NA
OG0000489,547,Hsap,A0A3B3IU40,NA
OG0000490,1953,Hsap,O75095,PTHR24035
OG0000492,51347,Hsap,Q9H2K8,PTHR48015
OG0000492,51347,Hsap,G3V1Q8,NA
OG0000492,57551,Hsap,Q7L7X3,PTHR48015
OG0000492,57551,Hsap,A0A024QZ70,NA
OG0000493,124602,Hsap,Q2TAC6,PTHR24115
OG0000494,168400,Hsap,Q86TM3,PTHR47958
OG0000494,55510,Hsap,Q9NXZ2,PTHR47958
OG0000495,158880,Hsap,Q70EK9,PTHR21646
OG0000495,389856,Hsap,A6NNY8,PTHR21646
OG0000495,23326,Hsap,Q9UPT9,PTHR21646
OG0000496,11085,Hsap,Q9UKF2,PTHR11905
OG0000496,11085,Hsap,Q8TBZ7,NA
OG0000497,5518,Hsap,P30153,PTHR10648
OG0000497,5518,Hsap,A8K7B7,NA
OG0000497,5519,Hsap,P30154,PTHR10648
OG0000499,5042,Hsap,Q9H361,PTHR24012
OG0000499,5042,Hsap,Q5VX58,NA
OG0000499,26986,Hsap,P11940,PTHR24012
OG0000499,26986,Hsap,A0A024R9C1,NA
OG0000499,8761,Hsap,Q13310,PTHR24012
OG0000502,6907,Hsap,O60907,PTHR22846
OG0000502,6907,Hsap,A0A024RBV9,NA
